"","Player","MP","TS%","eFG%","3PAr","FTr","ORB%","DRB%","TRB%","AST%","STL%","BLK%","TOV%","USG%","ORtg","DRtg"
"2","Draymond Green","39:21",".512",".500",".500",".500","7.4","14.6","11.8","19.2","0.0","1.9","0.0","5.8","161","112"
"3","Kevin Durant","38:10",".825",".786",".214",".286","0.0","22.6","13.6","25.6","0.0","4.0","16.0","22.9","147","107"
"4","Stephen Curry","37:53",".614",".596",".654",".077","3.8","15.2","10.7","30.7","1.4","0.0","15.7","39.1","114","110"
"5","Klay Thompson","33:42",".720",".731",".615",".154","0.0","5.7","3.4","4.0","1.5","0.0","12.6","21.9","120","114"
"6","JaVale McGee","17:48",".932","1.000",".000",".167","8.2","5.4","6.5","0.0","0.0","4.3","0.0","16.8","183","115"
"8","Shaun Livingston","15:18","1.000","1.000",".000",".000","9.5","25.1","18.9","10.0","0.0","0.0","16.7","18.2","162","108"
"9","Nick Young","14:11",".000",".000",".800",".000","0.0","6.8","4.1","0.0","0.0","0.0","0.0","16.4","0","117"
"10","Kevon Looney","11:28",".000","","","","0.0","8.4","5.0","8.9","0.0","0.0","0.0","7.1","38","116"
"11","David West","10:56","1.500","1.500","1.000",".000","13.3","17.6","15.9","20.6","0.0","20.9","50.0","8.5","158","99"
"12","Jordan Bell","10:52",".644",".667",".000",".667","0.0","8.8","5.3","11.6","4.7","0.0","0.0","16.6","139","105"
"13","Quinn Cook","3:27",".333",".333",".333",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","40.4","69","120"
"14","Patrick McCaw","3:27","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","120"
"15","Zaza Pachulia","3:27",".798",".500",".000","2.000","42.2","27.8","33.5","0.0","0.0","22.1","0.0","50.7","180","94"
"16","Team Totals","240",".669",".665",".439",".256","21.2","68.0","49.4","59.6","3.2","12.7","11.6","100.0","130.7","110.3"
